ASIN,Similar,Reviews,Ratings
047138089X,0,2,5.0
1560637722,0,0,0.0
188712344X,0,1,5.0
0688179738,0,2,5.0
0415137152,0,5,3.0
0806520981,0,1,5.0
0201710595,0,4,5.0
1886947651,0,6,4.5
156414206X,0,8,4.5
0824788591,0,0,0.0
0310229952,0,8,5.0
156329818X,0,0,0.0
0324066694,0,9,4.0
0838446078,0,0,0.0
0811211355,0,3,4.5
0072553936,0,0,0.0
0809123703,0,4,5.0
0881069035,0,0,0.0
094223748X,0,10,4.5
1561708445,0,33,4.0
068981979X,0,1,4.0
0743504836,0,44,3.5
0595163661,0,1,5.0
1587611325,10,6,5.0
1572318643,0,15,3.5
3822855650,0,1,4.0
0801022770,0,2,4.5
0781807328,0,1,4.0
0855328584,0,2,5.0
1842401785,0,0,0.0
155868767X,0,14,3.5
0865733430,0,8,4.5
3540639616,0,2,4.0
0486204154,0,9,4.0
0689826559,0,0,0.0
0781725445,0,4,5.0
0935989617,0,1,4.0
047138738X,0,8,4.5
157062383X,0,11,5.0
0817304428,0,0,0.0
0609807595,0,7,4.5
0671891065,10,21,4.5
1560300027,0,7,2.5
0374528152,0,3,5.0
0811833224,10,3,5.0
0312020309,0,16,4.5
0486290840,0,0,0.0
158609131X,0,0,0.0
0375813543,0,2,5.0
1890957399,0,3,4.5
0553380958,0,439,4.0
9144016956,0,0,0.0
1566395542,0,0,0.0
0929005538,0,0,0.0
1896522718,0,5,4.0
158713800X,0,2,4.5
0130893617,0,1,3.0
0130105767,0,2,4.5
0671008226,0,1,4.0
0859530264,0,2,5.0
0874513596,0,0,0.0
0816631409,0,5,4.5
0310242975,0,7,4.5
1928568033,0,23,4.5
3540434593,0,0,0.0
0439135249,0,24,4.5
0688124003,0,3,5.0
0735202516,0,8,4.5
0788011847,0,0,0.0
0944831443,0,1,5.0
0764301535,0,0,0.0
0874349788,0,2,5.0
0060393556,0,20,4.5
1572331569,0,0,0.0
0735814821,0,1,5.0
0826410618,0,1,5.0
0833568531,0,12,4.0
0803232136,0,1,5.0
0132998769,0,1,5.0
0471318876,0,2,3.5
0967936667,0,3,4.5
0534243444,0,0,0.0
0521459168,0,0,0.0
0312187203,0,18,4.5
0808592319,0,2,5.0
0823933482,0,0,0.0
1555912273,0,1,5.0
0028631870,0,13,4.5
1400010748,0,4,2.5
084423799X,10,1,5.0
0761908447,0,1,5.0
1590333063,0,0,0.0
1857329546,0,0,0.0
078670618X,0,12,4.5
0060008881,0,47,4.5
0395631270,21,1,5.0
0874806038,0,0,0.0
0070059284,0,5,4.5
0152018913,0,6,4.5
0140447881,0,2,3.5
1898323909,0,1,4.0
0446673706,0,79,4.0
1565846168,0,4,4.0
0072548517,0,0,0.0
0912586249,0,2,4.5
0787909211,0,1,5.0
0314211071,0,2,5.0
0932299008,0,0,0.0
0531144860,0,0,0.0
078640356X,0,2,2.5
158005028X,0,2,4.0
1930566069,0,1,5.0
0521524636,0,3,4.0
0892749407,0,1,5.0
0767907485,0,11,4.0
0965944603,0,0,0.0
0198599587,0,1,3.0
0452281350,0,27,4.5
0812628756,0,3,4.5
1892062348,0,9,3.0
0970225903,0,0,0.0
0807825441,0,1,4.0
0415208416,0,0,0.0
0935039457,0,1,4.0
0393975231,0,0,0.0
1576870391,0,14,4.0
0683304623,0,0,0.0
1558493190,0,0,0.0
0028004159,0,0,0.0
0669433306,0,2,4.0
0525946063,0,35,4.0
0939666707,0,0,0.0
0913729612,0,0,0.0
080063442X,0,0,0.0
0765702371,0,15,4.5
0553486519,0,2,4.5
0521585317,0,3,4.5
157471936X,0,1,5.0
0262133296,0,0,0.0
0670854344,0,3,5.0
0740710834,0,1,5.0
0740710311,0,1,5.0
0802844499,0,3,4.5
0760060665,0,1,4.0
0801867053,0,0,0.0
0252025806,0,1,5.0
1890049050,0,0,0.0
0786867558,0,28,5.0
0820316636,0,14,3.5
087628876X,0,2,5.0
1558604561,0,2,5.0
1880972476,0,0,0.0
0849942713,0,187,4.0
0892816295,10,4,4.5
083357518X,0,2,4.5
0763616230,0,4,5.0
0827602227,0,0,0.0
1558539417,0,0,0.0
0688157661,0,1,5.0
9251023972,0,0,0.0
1888103086,0,1,5.0
0658014900,0,12,5.0
0275933954,0,0,0.0
0767906993,0,71,4.5
0884021920,0,0,0.0
0912912065,0,45,4.5
0130328774,0,2,4.5
0838632629,0,0,0.0
1561631833,0,3,5.0
0071350268,0,14,4.0
084423933X,0,7,5.0
0295981318,0,2,5.0
1877864811,0,0,0.0
156924801X,0,23,4.5
0764552430,0,3,5.0
188558122X,0,0,0.0
0805210938,0,5,4.5
0117729043,0,0,0.0
1880124092,0,0,0.0
1929365322,0,0,0.0
0898708370,0,3,5.0
0823405338,0,6,5.0
0935312838,0,2,4.0
1570719500,0,7,5.0
0300037643,0,0,0.0
0240804740,0,5,5.0
0061044539,0,6,3.0
0609604104,0,1,5.0
0195089243,10,2,3.5
0967958806,0,0,0.0
067986945X,0,0,0.0
0743202341,10,5,5.0
0807117714,0,3,5.0
1852427434,0,5,5.0
0314102493,0,0,0.0
1892213923,0,3,5.0
031227856X,0,25,4.5
0395850096,0,0,0.0
0793823706,0,3,2.5
844811776X,0,0,0.0
0802137563,0,1,4.0
1931468117,0,1,5.0
0879058269,0,2,5.0
078990554X,0,0,0.0
031403983X,0,0,0.0
0750697997,0,2,5.0
0823220265,0,0,0.0
0380820617,0,3,3.0
083735319X,0,3,3.5
0807739626,0,1,4.0
0300089287,0,1,5.0
0875089399,0,1,5.0
0140369104,0,0,0.0
0811824497,0,15,5.0
0764508288,0,3,4.5
0198572212,0,3,4.0
0804730466,0,16,4.0
0892280573,0,0,0.0
1564552101,0,2,5.0
0833586130,0,2,4.0
0871296152,0,43,4.5
1585970115,0,3,3.5
0738701254,0,0,0.0
0520225074,10,3,3.5
2831562341,0,5,4.0
1556524110,10,4,2.0
1565117379,0,1,4.0
1864502045,0,4,3.0
1584650788,0,1,4.0
0375800050,0,1,4.0
1572481242,0,0,0.0
0807206105,0,159,4.5
0897783727,0,0,0.0
0060392878,0,22,4.0
1585240052,0,0,0.0
0070383049,0,1,4.0
0807065196,0,2,4.5
1850154511,0,0,0.0
0801485851,0,0,0.0
1591600693,0,8,5.0
0060655577,0,3,3.0
0525940545,10,101,4.5
0891349731,0,2,5.0
069105018X,0,1,3.0
1890451061,0,5,5.0
0766822400,0,0,0.0
9994732935,0,0,0.0
1561584843,0,35,4.5
0804724954,0,1,4.0
0804713855,10,3,5.0
0863152376,0,2,5.0
0763716952,0,3,4.5
0851709311,0,4,1.0
1884654088,0,8,3.5
0195145828,0,3,4.5
0875166725,0,4,4.5
0932281249,0,0,0.0
0764565427,0,4,4.0
0125136307,0,0,0.0
1558195815,0,14,4.5
0940669056,0,0,0.0
0399519114,0,1,3.0
0750626755,0,3,4.0
1884577024,0,0,0.0
053439177X,0,1,5.0
1860177271,0,0,0.0
0822004704,0,0,0.0
0121822648,0,0,0.0
0671894803,0,85,4.0
0521414296,0,0,0.0
074320106X,0,29,5.0
069620777X,0,38,4.5
0439164125,0,0,0.0
0465068006,0,2,4.5
0441555217,0,10,4.5
0856682152,0,1,4.0
0240803299,0,6,2.5
0806961120,0,0,0.0
0394748395,0,0,0.0
0553575937,0,43,3.5
0919813321,0,0,0.0
1585747122,10,39,4.5
0849953200,0,0,0.0
0879518995,0,1,3.0
087728816X,0,2,4.5
084230889X,0,16,4.5
0374371970,0,0,0.0
1855066696,0,0,0.0
0140421998,0,52,4.5
1895907101,0,0,0.0
0683306235,10,5,4.5
0375758402,0,1,5.0
1929446292,0,0,0.0
0486266338,0,1,4.0
393114156X,0,4,3.0
0125153929,0,50,4.0
0887272339,0,0,0.0
1566912954,0,0,0.0
0683026305,0,3,3.0
0805059431,0,0,0.0
0962299707,0,8,4.5
0393730549,0,0,0.0
1584280565,0,2,5.0
8488342012,0,0,0.0
067980904X,0,10,4.5
0393049639,0,13,3.5
1571530193,0,0,0.0
9004117024,0,2,5.0
0801867886,0,0,0.0
0894904760,0,1,5.0
0806974478,0,0,0.0
0760312087,0,5,5.0
0789453282,0,1,5.0
0062502727,0,11,4.5
1590300033,0,0,0.0
059010991X,0,28,4.5
1580540392,0,3,4.0
0062516957,0,19,5.0
0140247750,0,517,4.5
0452010349,0,1,5.0
0312252439,0,33,4.0
0609806971,0,3,5.0
0962471682,0,0,0.0
0743527844,0,22,3.5
1558748369,0,39,5.0
0970232705,0,0,0.0
0679773002,0,10,4.5
1579902677,0,4,3.0
0823013766,0,7,3.5
0877451133,0,0,0.0
1879335646,0,0,0.0
0195091108,0,1,4.0
0791427765,0,0,0.0
0521779170,0,1,5.0
158062460X,0,1,4.0
0873226097,0,8,4.5
0743480953,0,114,4.0
1557282935,0,3,4.5
0879757051,0,52,4.0
0130461342,0,9,2.5
0877799199,0,0,0.0
080283907X,0,2,4.5
9622176933,0,1,4.0
0671024590,0,5,3.5
0750690747,0,0,0.0
0689811918,0,14,5.0
1580623883,0,1,3.0
0500092923,0,7,5.0
0761919619,0,2,5.0
1565637356,0,0,0.0
1560533145,0,2,5.0
1891873334,0,0,0.0
0787947849,0,2,5.0
0859531821,10,57,5.0
0967808952,0,0,0.0
0521598214,0,0,0.0
0669201596,0,6,4.0
020175844X,0,0,0.0
069811664X,0,2,5.0
1840592303,0,4,5.0
0970211317,0,1,5.0
1570064172,0,1,4.0
354061477X,0,6,4.5
0967928001,0,12,5.0
0759643717,0,6,4.5
0743400194,0,18,4.0
1882663497,0,1,5.0
0373242905,0,3,4.5
0684873044,0,9,4.0
0670884855,0,16,5.0
0312964293,0,29,3.0
0843175311,0,1,5.0
0471636819,0,9,4.0
0842343040,0,2,4.5
0486411389,0,1,4.0
0375410287,0,36,4.0
0684856336,0,2,2.5
1590560361,0,0,0.0
1862075824,0,1,5.0
0375708618,0,19,4.0
1889647519,0,1,4.0
1879102889,0,0,0.0
1931841004,0,1,2.0
0195084799,0,0,0.0
0930031989,0,16,4.5
0843178094,0,5,5.0
0534583911,0,1,5.0
0672317982,0,7,3.5
0800714784,0,120,4.0
0679423389,0,23,4.0
0321186508,0,1,2.0
9706250409,0,0,0.0
1573441619,0,22,4.0
1559495952,0,0,0.0
0789472023,0,0,0.0
0936262591,0,5,4.0
0810927284,0,2,5.0
3822816329,0,0,0.0
0899852823,0,0,0.0
0425168255,0,18,4.0
158838117X,0,1,5.0
1890035181,0,5,5.0
1570611068,0,23,4.0
0743412508,10,23,4.5
0736908099,0,0,0.0
0070610479,0,7,5.0
0553712438,0,375,3.5
1880156040,0,0,0.0
1557981019,0,0,0.0
1862054207,0,2,3.5
0874517869,0,0,0.0
0195649028,0,0,0.0
0380713934,0,26,3.5
3876608619,0,0,0.0
0516264265,0,2,4.5
0792372131,0,2,5.0
0942018206,0,1,5.0
1585003522,0,2,3.0
0892874082,10,1,4.0
0486258262,0,2,5.0
0312988281,0,2,3.5
0941301362,0,0,0.0
0806982004,0,2,5.0
0517203030,0,45,4.5
156593833X,0,0,0.0
0140563717,0,4,4.5
0521455758,0,4,4.0
0395884179,0,21,4.5
0958668132,0,3,5.0
0380810980,0,17,5.0
1861006152,10,17,3.5
0529108666,0,6,5.0
0769217745,0,0,0.0
1572930608,0,4,5.0
0226817504,0,1,5.0
1889725048,0,2,5.0
0805835636,0,0,0.0
0805062491,0,5,5.0
0820313351,0,3,4.5
0966108884,0,6,4.0
0312233515,0,0,0.0
0875847617,0,8,5.0
0823048152,0,1,5.0
0687002826,0,12,5.0
0439313988,0,4,3.0
0312257112,0,3,5.0
0486203824,0,4,5.0
3540627359,0,1,4.0
1881052990,0,10,4.5
0609808516,0,3,3.0
0765301873,0,17,5.0
0394819233,0,0,0.0
0814329950,0,0,0.0
1574090003,0,2,5.0
080410591X,0,28,4.5
184195084X,10,4,3.0
1882548078,0,0,0.0
0910582602,0,0,0.0
0791443108,0,2,5.0
0520204174,0,0,0.0
1931150230,0,1,5.0
033519544X,0,2,3.5
0789479397,0,2,5.0
1574862448,0,0,0.0
3540431950,0,1,4.0
1891100599,0,4,3.5
0310233305,0,29,4.0
0763617180,0,0,0.0
0399145621,0,77,2.5
0849935342,0,1,4.0
0967917913,0,7,5.0
1565123441,0,8,4.5
1882972066,0,1,5.0
0942299515,0,2,4.5
0838582389,0,3,2.0
0811805212,0,1,5.0
0672309092,0,14,5.0
0345395026,0,17,5.0
068816126X,0,1,5.0
0810980991,0,0,0.0
0380799340,0,1,5.0
039806993X,0,0,0.0
0874834899,0,2,5.0
0448416719,0,3,4.5
1841483125,0,1,5.0
0736412794,0,1,1.0
0194371468,0,2,3.5
0486263436,0,6,3.5
0425180743,0,2,4.5
0226307840,0,2,4.0
0812216423,0,0,0.0
8432211222,0,1,5.0
0822213265,0,0,0.0
0811818160,0,8,4.0
0785356045,0,0,0.0
0968563317,0,0,0.0
1577171594,0,0,0.0
1564782131,0,18,3.5
1590130146,0,1,3.0
0394603974,0,26,4.5
0335208525,0,0,0.0
1564557197,0,0,0.0
0937539414,0,3,4.0
0688082963,10,0,0.0
0789304031,0,3,2.5
0921165609,0,1,4.0
0634044354,0,0,0.0
0738207683,0,2,4.5
0137926073,0,0,0.0
0385490615,0,0,0.0
9625930698,0,0,0.0
1878772112,0,0,0.0
1559636890,0,1,5.0
0809310813,0,0,0.0
1559702222,0,0,0.0
1878399756,0,0,0.0
0892046740,0,0,0.0
0060247983,0,19,3.0
8478842071,0,0,0.0
1561840025,0,16,4.5
1890948055,0,17,5.0
0226093034,0,1,5.0
0971325405,0,0,0.0
0070411506,0,0,0.0
1569750602,0,0,0.0
1889138118,0,2,3.0
0252065158,0,3,3.5
0385502028,0,4,5.0
1860742718,0,0,0.0
0806999969,0,1,4.0
0764109464,0,0,0.0
0882851721,0,0,0.0
1560534281,0,0,0.0
0060984287,0,14,5.0
0671704184,0,106,4.5
0830815139,0,2,4.0
0873414497,0,4,5.0
0439260817,0,0,0.0
0754806359,0,2,5.0
0698118855,0,4,4.0
1890154156,0,2,5.0
0613146328,0,2,5.0
0201629836,0,3,4.5
1572642785,0,2,3.0
0439210461,0,3,3.5
0563534443,0,0,0.0
0486649407,0,12,5.0
0783894260,0,29,4.5
0870334255,10,0,0.0
0486295265,10,1,5.0
0425169391,0,19,4.0
1585360414,0,3,3.5
0764553461,0,4,4.5
1861081472,0,0,0.0
1929622112,0,1,5.0
1583910700,0,3,3.0
1853981052,0,0,0.0
0879549661,0,1,5.0
1555913857,0,4,4.0
0534195008,0,0,0.0
0553564927,10,136,4.5
0890513406,0,9,3.0
0395637074,0,0,0.0
0525675523,0,2,1.5
0486242064,0,1,5.0
096729570X,0,0,0.0
0835608034,0,6,5.0
3822858854,0,0,0.0
0940795035,0,2,5.0
0521456479,0,11,4.5
0590762540,0,66,4.5
0140566678,0,16,4.5
0007118481,0,3,5.0
0723431981,0,0,0.0
0471376418,0,7,4.0
1559725095,0,0,0.0
1571762469,0,32,4.0
0764223089,0,2,5.0
9529086164,0,1,5.0
0871136236,0,2,5.0
0745610196,0,0,0.0
0130664626,0,0,0.0
1564966631,0,1,5.0
0517705931,0,8,5.0
1891327178,0,1,5.0
1573458562,0,1,5.0
0687017815,0,0,0.0
3931126528,0,1,5.0
0399229043,0,0,0.0
0782127096,0,1,4.0
0812932846,0,9,4.0
1567115071,0,0,0.0
0805424253,0,1,5.0
0609807897,0,12,5.0
0192838857,0,1,5.0
0124087507,0,0,0.0
0929205022,10,4,3.0
0072499710,0,0,0.0
1861006969,0,13,4.0
051788366X,0,2,4.0
0300061749,0,0,0.0
068980623X,0,18,4.5
0471233250,0,4,5.0
0613083229,10,4,5.0
0805060405,0,24,4.0
055329895X,0,5,3.0
0312194668,0,17,4.5
0064401324,0,232,4.0
0895249839,0,2,5.0
0785271007,0,20,4.0
1568870477,0,2,5.0
0671743848,0,11,3.0
0634021826,0,0,0.0
0375701842,0,6,5.0
0300054815,0,1,2.0
1403306087,0,18,4.0
0521586054,0,6,3.0
0965794407,0,5,3.5
0679822410,0,8,4.0
0375761586,0,0,0.0
0842339310,0,0,0.0
0385485387,0,9,5.0
0826333826,0,2,4.5
0813523893,0,2,5.0
0842313079,0,33,5.0
3540669647,0,0,0.0
0793818710,0,4,3.0
0805067183,0,4,5.0
0964551748,0,0,0.0
0393315681,10,1,5.0
0764585789,0,709,3.5
0881068225,0,0,0.0
0811835375,0,2,5.0
0879549432,0,0,0.0
0742523551,0,0,0.0
0275961192,0,0,0.0
1885767870,0,38,4.0
0823411907,0,3,4.5
0821818279,0,0,0.0
4915249360,0,0,0.0
080696829X,0,1,4.0
1881390306,0,0,0.0
0872200388,0,0,0.0
0486407209,0,2,5.0
0873493354,0,1,5.0
0743423895,0,16,3.0
1841483915,0,2,5.0
096334840X,0,3,4.0
0781805929,0,0,0.0
0963215604,0,0,0.0
0415253004,0,0,0.0
0324008902,0,0,0.0
0694518646,0,4,4.0
0811823563,0,3,3.5
0895556642,0,0,0.0
0684845105,0,1,5.0
0821345729,0,0,0.0
0971272603,0,1,5.0
0761122885,0,0,0.0
047206715X,0,2,4.5
0023313501,0,1,5.0
0966583299,0,108,4.5
1586085018,0,1,5.0
0696209306,0,1,4.0
1558506004,0,16,3.0
1891227343,0,0,0.0
0800627008,0,3,3.5
190434707X,0,6,4.5
0887070388,0,8,5.0
0964586711,0,3,5.0
0375810110,0,1,5.0
1573455849,0,1,5.0
0373250142,0,34,2.5
0830717765,0,4,4.0
0691113661,0,1,4.0
0679435921,0,2,5.0
0876111657,0,0,0.0
093385658X,0,1,5.0
0399215018,0,4,5.0
0923417168,0,0,0.0
0834113783,0,1,4.0
0195078535,0,19,4.5
9504906656,0,0,0.0
0300023731,0,5,5.0
074900410X,0,1,5.0
0060515724,0,1,5.0
1892123665,0,6,4.5
0870529323,0,1,1.0
0789402017,0,12,4.5
0761922024,0,0,0.0
0967836557,0,0,0.0
0425181545,0,0,0.0
0688155979,0,10,5.0
0871568551,0,0,0.0
0141303964,0,1,5.0
1561452181,0,8,4.5
1572292652,0,0,0.0
1570391076,0,0,0.0
0080433626,0,0,0.0
1552440206,0,0,0.0
0743500563,0,3,3.5
1556221908,0,0,0.0
1565840437,0,8,5.0
1871031850,0,0,0.0
1582700478,0,12,5.0
089334222X,0,0,0.0
051788058X,0,3,3.5
0333779711,0,3,4.5
0688152473,0,63,4.5
0030973546,0,2,3.5
0064406016,0,38,3.0
0141180722,0,17,4.5
0760309841,0,3,3.0
193008403X,0,0,0.0
0300089732,0,0,0.0
0262700832,0,66,2.5
0945456328,0,0,0.0
0394824903,0,15,4.5
1884731252,0,0,0.0
0801026040,0,3,3.5
0201708981,0,12,2.5
157959042X,0,0,0.0
0935702466,0,1,4.0
0811717003,0,18,4.5
0822330490,0,0,0.0
1559276495,0,16,4.5
0440220440,0,36,4.5
0861713125,0,1,5.0
0060393866,0,16,4.5
0767906659,0,4,4.5
1884849164,0,0,0.0
1584151331,0,1,5.0
0943151244,0,84,5.0
038079005X,0,9,3.5
1888328002,0,0,0.0
0253215331,0,2,5.0
1568383541,0,2,5.0
0785268456,0,1,5.0
0226525880,0,18,4.0
0674954017,0,3,4.5
0394800753,0,12,4.5
0750636955,0,1,4.0
0253210674,0,3,5.0
0786707135,10,6,3.5
0525945296,0,4,4.0
0746001673,0,1,5.0
0804110387,0,37,4.0
003065937X,0,0,0.0
0446395307,0,8,4.5
0813810426,0,2,4.0
0373292031,0,5,4.5
1888577541,0,2,4.5
0500277478,0,1,5.0
0786014636,0,6,5.0
087389300X,0,3,3.0
0818908505,0,1,4.0
0380819201,0,21,3.5
0815161441,0,2,5.0
0064467155,0,3,4.5
0786866705,0,5,4.5
0801988284,0,5,2.0
0471362093,0,9,3.0
0802451942,0,6,3.0
0130282685,0,0,0.0
0764585835,0,1,5.0
0892817445,0,6,5.0
0815173830,10,2,4.5
0471179779,0,0,0.0
0891893210,0,0,0.0
1556341903,0,1,3.0
0813514460,0,0,0.0
2880465494,0,0,0.0
0750922117,0,0,0.0
087226629X,0,1,5.0
4766111486,0,45,4.5
1401901468,0,0,0.0
0072472960,0,4,3.5
0205335934,0,2,5.0
0618056823,0,5,4.0
0814780709,0,2,3.5
0743435869,0,10,4.0
0786865059,0,206,4.0
0861711785,0,8,5.0
050051044X,0,2,3.5
0934081204,0,0,0.0
0816626111,0,0,0.0
0590414283,0,11,4.5
0684850346,0,9,4.5
0764504819,0,16,4.0
0801063353,0,49,3.5
0687015081,0,0,0.0
0658016903,0,0,0.0
0754810933,0,1,4.0
0910413606,0,0,0.0
0061094153,0,16,4.5
1931841578,0,15,4.0
844941587X,0,0,0.0
037550219X,0,21,4.0
0806128828,0,0,0.0
0965273350,0,4,5.0
1881539148,0,5,4.5
0761411941,0,0,0.0
1580230865,10,1,1.0
1584855770,0,0,0.0
0340705744,0,0,0.0
1579213952,0,0,0.0
0312280610,0,15,2.5
0873225023,10,2,5.0
1572307277,0,0,0.0
0439271525,0,2,3.0
1558483055,0,1,5.0
0615113044,0,0,0.0
1570718245,0,4,4.0
067103992X,0,30,3.0
0840714610,0,1,3.0
0750696923,0,0,0.0
0965997766,0,0,0.0
0521656966,0,0,0.0
0142437247,0,276,4.0
0815700946,0,8,4.5
0765700565,0,3,5.0
0310919126,0,2,5.0
1580624812,0,0,0.0
0962580333,0,9,4.5
0316119687,10,6,3.0
0793823978,0,3,1.0
188774410X,0,0,0.0
0738700088,0,7,4.5
0072399961,0,0,0.0
0130180793,0,1,5.0
0439201543,10,0,0.0
1573226351,0,12,4.5
0399233326,0,2,5.0
0393971589,0,24,4.0
0875300650,0,0,0.0
0446604771,0,29,5.0
1885106580,0,1,4.0
0844239852,10,3,4.0
0691095396,0,0,0.0
0827221231,0,0,0.0
0871318121,0,6,5.0
0736907661,0,20,5.0
0195110099,0,15,4.5
0385334206,0,214,4.5
155858949X,0,1,5.0
0941950077,0,8,4.5
0672317478,0,2,4.5
1861261144,0,1,3.0
0933101163,0,2,5.0
1891133217,0,1,5.0
0323004601,0,0,0.0
0310329914,0,5,5.0
1558320415,0,22,4.5
1889540536,0,56,4.5
0896084884,10,0,0.0
0933821220,0,2,1.0
157110089X,0,23,4.5
0786928867,0,88,3.5
0440418704,0,11,4.0
1566913969,0,27,4.0
0345421175,0,12,5.0
0875165338,10,0,0.0
1856978168,0,0,0.0
0785108416,0,14,3.5
0590568906,0,22,4.0
1570914052,0,0,0.0
0060917016,0,11,4.0
0486275728,0,0,0.0
0761450718,0,2,5.0
1578062160,0,0,0.0
0829813225,0,2,5.0
0965938433,0,13,5.0
0878121668,0,0,0.0
0674116194,0,1,4.0
0793117852,10,9,5.0
1930422229,0,1,5.0
0807535125,0,2,4.5
1574861271,10,1,4.0
0823002624,0,2,5.0
1560970502,0,0,0.0
0694515833,0,36,4.5
0198603665,0,4,4.0
0520201787,0,0,0.0
0439108381,0,157,5.0
0152005951,0,2,5.0
0486209652,0,2,5.0
1883319447,0,0,0.0
0793830133,0,4,5.0
0925417416,10,9,4.5
1560325100,0,2,5.0
0698114191,0,4,5.0
0932215149,0,0,0.0
0449211479,0,105,4.5
0764224530,0,1,5.0
0375405534,0,34,4.5
0871544067,0,1,3.0
1575662299,0,0,0.0
0671867407,0,13,4.5
0760311234,0,2,5.0
0764519727,0,13,4.5
0521381827,0,0,0.0
0971509204,0,6,5.0
188989902X,0,0,0.0
0140435840,0,16,4.0
0198774680,0,2,3.5
0750650117,0,3,4.5
0631218734,0,2,3.0
0071348344,0,1,4.0
0521271088,0,0,0.0
1550822586,0,0,0.0
0004724534,0,9,3.0
1891788043,10,2,3.5
1575170671,0,0,0.0
0679727531,0,7,3.5
1853028800,0,0,0.0
0201043033,0,0,0.0
0208023658,0,1,5.0
046087411X,0,11,4.5
0848811038,0,14,4.0
0070456380,0,11,3.5
1576102955,0,7,4.5
0060233966,0,1,4.0
0963986902,0,5,5.0
1584856459,0,0,0.0
0786813571,0,33,3.0
0789001306,0,0,0.0
1930674147,0,1,5.0
0140512497,0,8,4.0
1575667592,0,63,4.5
0822524155,0,0,0.0
0966001915,10,9,5.0
0521557372,0,1,5.0
047084311X,0,3,5.0
0198288697,0,0,0.0
1575040433,10,2,3.0
0471394211,0,3,5.0
1560534516,0,17,4.5
1588340279,0,0,0.0
1886705399,0,0,0.0
0929712838,10,11,4.5
0761531548,0,6,4.0
0822956837,0,6,4.0
0689843623,0,0,0.0
0918769396,0,6,4.0
0439297214,0,4,4.5
0768100259,0,1,5.0
0590402978,0,0,0.0
1584792302,0,6,4.5
0679600604,0,8,5.0
0762101326,10,11,5.0
1577180348,0,2,5.0
0060099402,0,1,5.0
1580511317,0,3,4.0
0785358137,0,1,5.0
0938865668,0,0,0.0
0201479672,0,1,5.0
0791056589,0,0,0.0
1841762121,0,0,0.0
0743444809,0,1,4.0
0873376013,0,7,4.0
0865713804,0,2,4.5
0471043079,0,1,3.0
0520082761,0,1,5.0
0387987703,0,0,0.0
044041363X,0,6,4.0
0743227549,0,6,4.5
0064433226,10,3,4.5
0939481537,0,4,3.5
0915171147,0,0,0.0
0737300167,0,5,4.5
1892041561,0,11,4.0
0262531992,0,1,4.0
0486202712,0,10,5.0
157954729X,0,8,3.0
1930652852,0,0,0.0
078972443X,0,16,4.0
0321145976,0,7,5.0
0867162465,0,1,3.0
1558852123,0,4,4.0
0916374998,0,0,0.0
1570034753,0,0,0.0
157054476X,0,8,5.0
052146143X,0,1,5.0
0826328083,0,174,4.0
157921262X,0,2,5.0
0394843711,0,7,4.5
0380978792,0,55,3.5
0882862359,10,210,3.5
0812215478,0,0,0.0
9681311442,0,0,0.0
1896833179,0,1,1.0
1861522576,0,1,1.0
0671693891,0,8,4.5
0385177895,0,10,5.0
0520212819,0,3,5.0
1570612218,0,3,5.0
0520009940,0,1,5.0
0471391360,0,16,4.5
0785810765,0,0,0.0
1587200678,0,30,2.5
0060223596,0,13,5.0
0374139806,0,5,5.0
1559717726,0,0,0.0
0766103005,0,11,5.0
0805040919,0,11,3.5
0415904676,0,0,0.0
0788157140,0,0,0.0
1588380149,0,1,5.0
0140275355,0,4,5.0
1575251841,0,1,5.0
1577662040,0,0,0.0
0813911311,10,2,5.0
0679822380,0,5,4.0
9700508870,0,1,4.0
0972003630,0,1,5.0
0471987581,0,5,4.5
0768908191,0,2,3.0
0892875658,0,3,4.5
0802138721,0,7,4.5
0789727374,0,0,0.0
0618164715,0,1,5.0
0140564349,0,32,5.0
0764554417,0,13,4.0
0394721039,0,13,4.5
0801841062,0,4,4.5
0393315118,0,2,5.0
0877849455,0,10,4.5
0618131736,0,9,3.5
0917201698,0,4,5.0
0316301868,0,13,4.0
0252067282,0,2,5.0
0972304908,0,0,0.0
0961542160,0,0,0.0
0312421478,0,12,4.0
0007100973,0,1,5.0
0451202252,0,28,3.5
0486249468,0,1,5.0
1931832072,0,1,5.0
0393310094,0,1,5.0
1576907619,0,0,0.0
0156344076,0,5,4.5
0964159708,0,1,4.0
0689841086,0,0,0.0
0515120456,0,33,4.0
0865777039,0,1,4.0
068982453X,0,1,5.0
0760305757,0,1,1.0
0340750626,0,4,2.0
1581500394,0,6,4.5
0486245896,0,1,4.0
0670032360,0,13,4.5
0534096603,0,13,3.5
1929180101,0,29,4.5
0415170788,0,1,4.0
0151003076,0,17,4.5
1929049471,0,11,4.5
0252062108,0,8,4.0
0914327011,21,4,4.5
0891349596,0,1,5.0
0072133201,0,5,4.0
0613358082,0,3,4.5
0127521801,0,0,0.0
0893273996,0,1,5.0
1893570681,10,0,0.0
0800627571,0,0,0.0
0471327166,0,25,4.5
1563681161,0,0,0.0
0486416992,0,0,0.0
0786710691,0,4,3.5
0884042820,10,60,3.5
0823000540,0,5,4.5
1580082386,0,6,4.5
0892765186,0,2,5.0
0387988149,0,0,0.0
0671001175,0,16,4.5
